account_id,customer_id,account_type,account_number,branch_id,balance,currency,status,interest_rate,opened_date,last_activity_date
ACC-604023,500399,money_market,1962-3151-0507-8041,BR-0101,21193.17,USD,frozen,1.991,2024-01-22,2025-12-13
ACC-604024,502369,cd,5848-3491-8875-8321,BR-0004,192446.96,USD,active,5.9119,2024-08-13,2025-03-11
ACC-604025,500378,money_market,2951-6841-9833-3881,BR-0087,210713.21,USD,active,4.1918,2020-02-18,2020-07-08
ACC-604026,500839,checking,9271-3652-0706-9675,BR-0085,24350.96,USD,dormant,0.4954,2019-01-28,2019-05-23
ACC-604027,501050,savings,5281-4766-6171-8231,BR-0177,166037.25,USD,active,3.6469,2023-08-13,2025-03-13
ACC-604028,502839,savings,6772-7390-0065-1357,BR-0010,166981.26,USD,active,4.3524,2024-07-14,2024-10-03
ACC-604029,500675,checking,2384-2492-1393-5937,BR-0031,8453.86,USD,dormant,0.1869,2025-06-09,2025-12-21
ACC-604030,502908,money_market,3028-7419-7572-0976,BR-0036,444985.42,USD,active,2.2272,2024-08-06,2025-03-04
ACC-604031,501981,checking,3150-1084-1199-0399,BR-0038,22944.76,USD,active,0.3258,2022-08-23,2023-08-31
ACC-604032,502531,checking,4460-1658-5926-4557,BR-0014,34096.05,USD,active,0.1077,2020-02-11,2020-10-02
ACC-604033,500132,savings,5497-9667-0492-3190,BR-0143,21205.78,USD,active,2.4611,2020-06-06,2022-06-06
ACC-604034,502866,cd,7992-7442-8008-8829,BR-0182,126316.19,USD,active,4.4811,2020-10-31,2022-10-05
ACC-604035,501975,cd,1510-1147-6304-6572,BR-0098,116674.09,USD,active,4.8156,2020-05-06,2020-12-21
ACC-604036,501583,checking,0885-5068-6454-0154,BR-0082,31646.65,USD,active,0.31,2021-01-23,2021-08-30
ACC-604037,500022,cd,2798-1919-3029-8147,BR-0121,150489.46,USD,active,3.6648,2021-03-30,2021-06-04
ACC-604038,501600,savings,0432-4355-0392-6928,BR-0020,127887.08,USD,active,4.8387,2025-02-17,2025-07-24
ACC-604039,501616,cd,2241-8423-4446-7573,BR-0030,204349.54,USD,dormant,2.9255,2020-07-06,2021-09-08
ACC-604040,500613,savings,5159-7974-7652-2888,BR-0032,143240.85,USD,dormant,2.8355,2025-01-17,2025-12-01
ACC-604041,502924,checking,5162-3011-8056-0992,BR-0098,14082.78,USD,active,0.0754,2023-02-14,2024-12-30
ACC-604042,501033,checking,6209-8746-9893-4560,BR-0047,35152.48,USD,active,0.0753,2019-11-09,2020-12-10
ACC-604043,501585,money_market,1194-3322-8691-7767,BR-0129,244811.49,USD,active,4.5315,2019-12-17,2021-04-26
ACC-604044,502824,checking,7569-1332-0161-3703,BR-0161,3514.67,USD,active,0.2703,2019-11-13,2020-07-11
ACC-604045,500601,savings,6292-1194-6175-4669,BR-0111,92887.22,USD,active,4.5645,2022-03-20,2022-07-26
ACC-604046,501724,savings,9107-6132-4054-8683,BR-0114,112011.01,USD,active,4.3429,2020-08-17,2021-09-26
ACC-604047,501480,checking,1707-6920-2853-3223,BR-0155,18229.78,USD,active,0.4468,2025-07-19,2025-11-21
ACC-604048,500462,savings,4706-6355-0440-2465,BR-0188,157879.92,USD,active,1.2802,2019-10-06,2020-05-23
ACC-604049,500955,checking,3255-7784-5067-0142,BR-0063,10619.56,USD,dormant,0.1312,2023-04-25,2023-07-26
ACC-604050,502407,checking,0100-2984-8531-0746,BR-0056,42082.07,USD,active,0.3436,2025-09-28,2025-10-13
ACC-604051,502943,savings,4558-7704-3347-5762,BR-0056,38505.96,USD,active,4.4769,2020-11-12,2021-11-01
ACC-604052,501316,checking,5409-3923-2341-4115,BR-0020,27631.53,USD,active,0.3355,2025-02-10,2025-10-01
ACC-604053,501999,cd,4409-4262-6775-0456,BR-0173,59575.05,USD,active,2.5464,2019-05-22,2020-09-15
ACC-604054,501912,savings,8451-4544-1187-1613,BR-0190,85380.91,USD,active,0.9405,2023-08-30,2025-03-02
ACC-604055,501116,checking,1516-6906-4818-8402,BR-0021,49013.85,USD,frozen,0.1447,2019-02-27,2020-05-03
ACC-604056,500178,checking,4889-5008-0949-1465,BR-0120,40034.88,USD,active,0.3153,2021-03-08,2022-05-03
ACC-604057,501934,checking,6822-9616-3854-7799,BR-0064,47578.25,USD,active,0.36,2019-03-19,2020-02-26
ACC-604058,500469,savings,7863-1830-0677-3173,BR-0162,73904.94,USD,active,3.7741,2025-11-29,2025-12-03
ACC-604059,501878,savings,8685-5905-4359-8624,BR-0136,182052.46,USD,active,2.0837,2022-06-26,2023-07-27
ACC-604060,502619,savings,6031-9076-8462-3395,BR-0012,145974.3,USD,closed,2.3306,2021-09-02,2022-03-19
ACC-604061,502962,savings,5543-3184-6118-1652,BR-0159,78961.97,USD,active,1.011,2024-02-08,2024-08-11
ACC-604062,501364,checking,5426-9256-5008-2017,BR-0157,24927.65,USD,closed,0.0663,2019-09-12,2020-02-14
ACC-604063,502857,money_market,6378-7009-5899-0088,BR-0167,109960.8,USD,dormant,1.8537,2025-02-12,2025-06-27
ACC-604064,502638,savings,6835-1813-1287-1948,BR-0016,187520.92,USD,active,0.6778,2019-02-09,2020-08-10
ACC-604065,501586,cd,5416-9571-7700-3812,BR-0132,104869.58,USD,frozen,4.3505,2025-06-26,2025-08-09
ACC-604066,502037,savings,5022-7479-4391-8994,BR-0068,26784.81,USD,active,2.866,2025-03-04,2025-04-26
ACC-604067,502049,checking,6703-6288-4539-4554,BR-0176,19566.99,USD,closed,0.0358,2020-03-06,2022-02-03
ACC-604068,502226,money_market,6745-6217-6539-6982,BR-0069,132460.81,USD,active,1.1168,2023-01-21,2024-02-19
ACC-604069,501496,checking,2110-1345-9430-6835,BR-0027,28976.65,USD,active,0.0103,2024-06-01,2025-05-08
ACC-604070,500435,checking,8556-8958-2319-7810,BR-0118,8915.17,USD,active,0.2185,2025-05-19,2025-06-03
ACC-604071,501137,checking,6343-1990-1124-3224,BR-0039,49979.15,USD,dormant,0.3142,2025-04-19,2025-08-26
ACC-604072,502099,money_market,4416-5950-4330-5432,BR-0150,351563.58,USD,active,1.0988,2024-03-09,2024-06-29
ACC-604073,502115,cd,2773-6992-8205-0774,BR-0011,48532.82,USD,dormant,4.7378,2020-03-08,2021-05-22
ACC-604074,501071,money_market,2025-1302-6293-1300,BR-0093,130018.59,USD,frozen,4.859,2021-06-16,2022-02-02
ACC-604075,502513,savings,6344-4020-9391-0368,BR-0168,118683.96,USD,active,4.3464,2024-03-16,2024-10-14
ACC-604076,502820,checking,5391-3983-3664-9730,BR-0046,47341.45,USD,active,0.3316,2024-01-08,2024-08-06
ACC-604077,501304,checking,6091-0972-7857-7460,BR-0127,45769.17,USD,dormant,0.4018,2021-01-24,2021-12-07
ACC-604078,502502,money_market,4038-6201-2046-4612,BR-0009,356332.61,USD,active,3.3172,2022-10-24,2023-09-03
ACC-604079,501444,savings,8857-2352-7316-2810,BR-0004,59181.41,USD,active,3.0226,2024-07-08,2025-07-27
ACC-604080,501135,money_market,3186-9295-8455-8959,BR-0138,324442.63,USD,active,4.1069,2024-08-30,2025-08-02
ACC-604081,500807,cd,5119-6236-9596-6953,BR-0141,55191.09,USD,closed,2.3543,2019-03-20,2019-04-11
ACC-604082,502485,checking,2336-7436-3419-8748,BR-0058,25442.82,USD,active,0.488,2019-08-14,2020-04-15
ACC-604083,501003,money_market,2319-6705-0787-1265,BR-0170,118561.97,USD,active,1.5576,2024-06-23,2024-08-03
ACC-604084,500853,savings,9361-9861-5848-1585,BR-0060,33860.12,USD,active,1.2682,2021-05-18,2023-02-23
ACC-604085,500186,checking,1234-3702-8442-6559,BR-0018,1824.79,USD,active,0.2706,2020-04-08,2021-01-29
ACC-604086,502721,money_market,9312-1827-8603-8922,BR-0094,256073.19,USD,closed,4.0968,2019-04-09,2021-02-25
ACC-604087,502752,savings,9348-4955-6915-8180,BR-0193,193347.61,USD,active,0.5885,2020-09-06,2021-12-07
ACC-604088,501961,checking,6924-0646-7623-4282,BR-0148,13978.56,USD,active,0.0993,2020-02-22,2020-08-25
ACC-604089,502016,checking,1405-0844-8522-0227,BR-0043,40573.3,USD,active,0.3165,2022-11-11,2024-09-21
ACC-604090,502708,money_market,7741-8996-1079-1829,BR-0166,417276.4,USD,active,5.064,2022-10-03,2024-06-22
ACC-604091,500110,checking,2183-4382-2509-7679,BR-0116,35310.89,USD,active,0.2045,2020-04-15,2022-02-09
ACC-604092,501674,savings,8843-6550-9961-8918,BR-0134,12846.23,USD,dormant,1.7979,2024-11-08,2025-09-16
ACC-604093,500451,savings,2698-0080-9859-9025,BR-0037,176654.69,USD,active,2.2871,2023-02-16,2024-02-07
ACC-604094,500330,savings,9885-2916-5074-7523,BR-0017,57332.78,USD,active,1.4246,2021-09-07,2022-02-15
ACC-604095,502247,checking,7340-0154-4875-0164,BR-0023,34827.61,USD,active,0.485,2024-04-06,2024-06-18
ACC-604096,500251,savings,0445-6253-6423-0189,BR-0015,151383.88,USD,active,4.9133,2022-05-18,2022-09-06
ACC-604097,502596,money_market,2448-5385-5368-9346,BR-0063,292073.63,USD,active,1.3865,2023-10-10,2024-07-13
ACC-604098,500685,checking,9786-5316-6246-9455,BR-0050,30490.77,USD,active,0.389,2021-10-27,2022-10-22
ACC-604099,502075,cd,1500-5790-6349-9790,BR-0174,131088.27,USD,active,2.515,2019-08-17,2021-06-28
ACC-604100,502017,checking,3077-1309-8789-3589,BR-0051,47720.42,USD,active,0.1209,2020-09-30,2021-02-11
ACC-604101,500517,checking,2128-4869-4447-4006,BR-0064,30719.46,USD,dormant,0.3348,2024-03-08,2025-04-03
ACC-604102,502689,cd,7561-5135-0167-4751,BR-0042,249418.5,USD,active,3.129,2022-06-19,2024-02-09
ACC-604103,500432,money_market,2745-3069-5048-6256,BR-0152,84638.26,USD,active,3.406,2020-03-13,2020-12-25
ACC-604104,501459,money_market,2242-1576-7105-1538,BR-0102,64916.24,USD,active,3.0632,2024-02-26,2024-11-18
ACC-604105,500106,savings,6951-4752-8335-9658,BR-0112,158005.52,USD,active,2.3774,2023-11-28,2025-09-17
ACC-604106,501879,checking,9030-4964-5198-6436,BR-0109,14155.16,USD,active,0.1267,2020-06-07,2020-07-09
ACC-604107,501809,savings,3778-4137-7990-7896,BR-0093,17919.62,USD,active,1.6925,2023-10-28,2025-04-26
ACC-604108,501061,checking,9009-1089-1427-5749,BR-0195,27879.29,USD,active,0.0201,2019-01-07,2019-11-09
ACC-604109,500553,savings,4497-1810-3935-3003,BR-0159,113038.9,USD,active,2.3413,2021-07-09,2022-10-26
ACC-604110,500111,savings,4872-8988-0077-3042,BR-0177,162160.63,USD,active,1.6727,2019-05-12,2020-02-16
ACC-604111,501490,cd,0619-9551-9710-8844,BR-0104,168343.15,USD,active,2.9151,2020-11-30,2022-10-21
ACC-604112,501254,savings,3771-4518-8447-6432,BR-0048,3323.79,USD,active,2.4602,2021-12-17,2023-06-03
ACC-604113,500606,checking,3481-4369-8247-6536,BR-0190,46445.08,USD,closed,0.2194,2024-05-16,2025-07-23
ACC-604114,500735,money_market,3110-6113-0916-0650,BR-0180,158943.54,USD,dormant,4.5618,2024-01-02,2025-12-24
ACC-604115,500814,savings,3792-1613-6236-4532,BR-0182,162613.25,USD,dormant,3.4678,2020-05-03,2021-06-30
ACC-604116,501175,checking,4262-7514-5663-3149,BR-0032,20544.37,USD,active,0.1809,2019-10-22,2021-07-13
ACC-604117,500797,savings,4209-8476-4895-5675,BR-0137,133672.1,USD,dormant,4.0535,2021-10-21,2022-08-18
ACC-604118,500821,savings,2647-0256-0889-3617,BR-0116,108346.76,USD,closed,3.5196,2023-03-27,2024-09-05
ACC-604119,500952,checking,1656-7666-5285-0355,BR-0121,13894.56,USD,active,0.0886,2025-03-18,2025-05-19
ACC-604120,500233,checking,9369-3589-8029-6628,BR-0160,27234.63,USD,closed,0.3813,2019-01-21,2019-06-21
ACC-604121,500744,checking,1681-4935-6700-7931,BR-0001,22157.36,USD,active,0.3477,2022-09-08,2023-10-31
ACC-604122,501462,checking,2884-5308-4218-8882,BR-0137,40303.52,USD,active,0.4924,2023-04-02,2025-02-25
ACC-604123,500801,money_market,1329-8034-1842-8363,BR-0170,78919.57,USD,active,2.4728,2022-03-04,2022-05-17
ACC-604124,502000,money_market,4994-3586-2197-7588,BR-0087,92324.34,USD,active,3.3788,2019-03-13,2019-06-05
ACC-604125,501106,savings,0448-3323-1213-7475,BR-0142,32876.43,USD,active,1.1435,2021-04-22,2023-03-02
ACC-604126,500612,checking,0314-6438-7082-1372,BR-0064,3486.12,USD,active,0.4789,2025-01-20,2025-10-29
ACC-604127,500098,checking,8182-7158-4018-3419,BR-0033,48922.11,USD,active,0.3967,2025-05-03,2025-06-05
ACC-604128,500609,savings,5090-0660-8792-6759,BR-0059,133657.03,USD,active,4.7334,2020-01-26,2021-10-11
ACC-604129,500334,checking,3249-7116-2547-0075,BR-0041,21322.34,USD,active,0.3285,2020-05-27,2020-08-03
ACC-604130,501246,checking,7127-8641-8555-2121,BR-0198,21477.47,USD,active,0.1976,2024-05-19,2024-10-18
ACC-604131,502532,checking,6698-6247-8802-1561,BR-0064,31123.72,USD,dormant,0.2836,2021-11-14,2022-05-11
ACC-604132,501539,money_market,9021-5936-4243-6920,BR-0074,30281.17,USD,dormant,3.2639,2025-11-05,2025-11-11
ACC-604133,501825,checking,4563-9748-6323-5514,BR-0001,23513.3,USD,active,0.0979,2021-10-16,2022-11-25
ACC-604134,500815,savings,8211-2646-8517-0246,BR-0172,2671.25,USD,closed,4.4228,2019-03-19,2020-05-24
ACC-604135,500768,money_market,4061-2842-4941-8981,BR-0057,349089.84,USD,active,5.2608,2025-05-13,2025-10-16
ACC-604136,502614,money_market,0095-1404-0028-1323,BR-0107,197092.28,USD,active,1.7397,2023-08-28,2024-04-22
ACC-604137,502744,checking,4626-1547-5931-4976,BR-0124,35068.87,USD,dormant,0.0681,2021-09-04,2022-10-21
ACC-604138,500959,money_market,9467-0827-3138-7185,BR-0041,248714.32,USD,active,4.9247,2023-08-16,2024-05-26
ACC-604139,500753,money_market,4314-3302-2713-1721,BR-0071,388511.77,USD,active,5.4741,2023-12-11,2024-02-17
ACC-604140,500921,checking,7060-5503-2864-1041,BR-0185,40949.7,USD,frozen,0.341,2022-10-16,2024-10-14
ACC-604141,500983,cd,9670-8367-6264-7081,BR-0191,58210.32,USD,active,3.9384,2020-05-04,2020-06-22
ACC-604142,501533,money_market,0841-5004-4814-1647,BR-0001,268812.76,USD,dormant,2.3467,2019-07-12,2020-08-04
ACC-604143,502132,checking,1824-8322-3139-2346,BR-0054,17588.2,USD,active,0.0287,2025-03-19,2025-07-22
ACC-604144,502736,savings,3406-0724-6365-8286,BR-0090,110137.87,USD,active,2.1529,2025-10-11,2025-12-29
ACC-604145,500091,savings,7588-8369-5420-1114,BR-0012,9254.27,USD,active,2.0053,2022-09-27,2024-04-19
ACC-604146,502479,checking,2932-5877-1981-3910,BR-0142,26237.94,USD,dormant,0.2234,2025-09-15,2025-10-29
ACC-604147,501539,checking,0074-0825-2862-9377,BR-0146,46614.81,USD,active,0.1145,2025-05-26,2025-12-09
ACC-604148,502530,savings,8677-7823-9412-3393,BR-0103,83913.19,USD,active,4.4522,2020-12-10,2021-09-25
ACC-604149,500949,cd,4426-3158-7085-8484,BR-0013,180960.77,USD,active,4.6296,2019-05-22,2021-03-12
ACC-604150,500786,savings,5173-8771-3526-0638,BR-0112,73868.12,USD,dormant,4.6961,2024-09-26,2025-01-24
ACC-604151,502778,checking,6534-0080-7163-5609,BR-0063,12773.55,USD,dormant,0.1073,2022-02-22,2024-02-22
ACC-604152,502153,checking,7078-0422-2153-5272,BR-0058,22177.13,USD,dormant,0.0932,2025-04-09,2025-09-03
ACC-604153,502837,checking,4356-3459-5929-1922,BR-0190,42014.03,USD,frozen,0.3657,2021-06-09,2022-10-22
ACC-604154,501141,cd,9643-4700-3971-1381,BR-0016,32541.28,USD,active,5.381,2025-01-31,2025-04-09
ACC-604155,502098,checking,0513-1240-0372-6901,BR-0161,45344.81,USD,active,0.0289,2022-06-03,2023-02-01
ACC-604156,502206,checking,3505-6355-3828-6710,BR-0183,34274.43,USD,closed,0.0549,2021-02-20,2021-07-15
ACC-604157,500328,cd,4561-9120-5225-4980,BR-0167,24117.76,USD,active,5.7799,2019-04-04,2021-01-12
ACC-604158,501915,checking,5115-3646-4491-5053,BR-0178,45900.94,USD,dormant,0.2842,2020-08-28,2022-02-21
ACC-604159,502214,checking,9534-1839-4652-6152,BR-0123,25325.29,USD,dormant,0.0699,2022-10-18,2024-04-09
ACC-604160,502420,money_market,6783-4430-5376-3427,BR-0143,177029.8,USD,closed,2.1303,2024-06-07,2024-11-18
ACC-604161,501724,savings,1723-5019-0603-2125,BR-0010,102610.38,USD,active,0.9439,2025-10-30,2025-11-05
ACC-604162,500702,money_market,3711-4231-3113-6218,BR-0145,402327.02,USD,active,4.2987,2021-07-27,2021-11-29
ACC-604163,500035,savings,3356-3596-4914-9022,BR-0130,57937.47,USD,active,2.4665,2022-10-29,2023-11-23
ACC-604164,502900,checking,9896-5803-1699-4956,BR-0114,35592.7,USD,active,0.274,2020-11-20,2022-04-12
ACC-604165,500857,savings,8924-7933-0501-4406,BR-0034,131170.15,USD,dormant,4.9365,2024-04-14,2025-01-20
ACC-604166,500343,checking,0097-4587-8701-4127,BR-0167,33190.2,USD,active,0.1225,2024-08-05,2025-12-25
ACC-604167,500031,checking,7248-1671-4763-0056,BR-0084,21521.75,USD,active,0.1594,2022-03-09,2024-01-30
ACC-604168,502089,checking,6033-1832-9456-4705,BR-0075,18410.95,USD,active,0.0755,2025-12-07,2025-12-17
ACC-604169,501133,checking,4527-0908-1291-8732,BR-0089,13408.86,USD,active,0.0391,2019-12-26,2021-10-09
ACC-604170,502845,savings,8751-2494-0805-8581,BR-0195,107002.02,USD,active,4.8224,2025-11-08,2025-12-03
ACC-604171,500113,savings,1228-5833-8739-4947,BR-0102,154585.99,USD,active,0.7551,2022-12-24,2024-02-26
ACC-604172,501460,checking,2317-4260-1740-3767,BR-0100,12343.99,USD,closed,0.4548,2022-11-21,2024-03-19
ACC-604173,501021,checking,8090-0235-3017-4768,BR-0161,20605.85,USD,closed,0.447,2022-04-30,2023-08-14
ACC-604174,502825,checking,4805-4735-7738-4698,BR-0027,13644.22,USD,active,0.4904,2020-07-09,2022-05-23
ACC-604175,500893,cd,7923-6374-5207-1606,BR-0183,135909.08,USD,active,2.9573,2020-11-18,2021-12-10
ACC-604176,500835,savings,8141-7019-4115-1141,BR-0180,39928.15,USD,dormant,2.0508,2022-11-01,2024-05-10
ACC-604177,502318,savings,6559-8917-4090-6754,BR-0199,135556.27,USD,active,2.4773,2019-05-13,2021-01-10
ACC-604178,500017,checking,2795-6771-8192-7376,BR-0160,49036.77,USD,dormant,0.0461,2023-11-18,2025-05-27
ACC-604179,502776,money_market,2527-8973-8088-1117,BR-0014,340660.23,USD,frozen,2.8622,2023-01-31,2024-01-15
ACC-604180,501124,money_market,8874-2922-2247-4185,BR-0200,215769.86,USD,active,1.7091,2019-10-05,2020-09-16
ACC-604181,500355,savings,8231-2419-5551-8625,BR-0017,117339.62,USD,active,1.6082,2022-01-22,2022-09-16
ACC-604182,501025,savings,5112-1605-9353-4041,BR-0100,65876.07,USD,closed,0.8959,2020-01-16,2021-03-20
ACC-604183,500793,savings,7540-2049-8951-9939,BR-0024,36034.65,USD,closed,2.9685,2023-07-26,2023-10-10
ACC-604184,501151,money_market,4920-7466-4806-8302,BR-0138,2558.85,USD,active,1.699,2024-10-16,2025-04-07
ACC-604185,501071,checking,6333-3232-4801-5201,BR-0079,38458.79,USD,active,0.299,2024-02-29,2024-11-02
ACC-604186,502249,money_market,0198-0925-5151-6935,BR-0016,332039.83,USD,active,1.8238,2022-01-15,2022-02-04
ACC-604187,502216,savings,1535-3844-7034-8654,BR-0153,18530.11,USD,dormant,3.2156,2023-12-03,2024-11-25
ACC-604188,501504,money_market,7371-3935-6889-3324,BR-0082,190817.66,USD,active,3.1659,2021-11-02,2022-03-24
ACC-604189,500127,money_market,9434-0438-2452-3588,BR-0146,468357.46,USD,frozen,3.6318,2025-12-09,2025-12-21
ACC-604190,502354,checking,0648-4511-2706-1029,BR-0075,12648.11,USD,dormant,0.4118,2019-09-12,2020-09-15
ACC-604191,501770,checking,7659-1698-8862-7018,BR-0175,17451.71,USD,active,0.0442,2020-04-03,2021-08-20
ACC-604192,500385,savings,5333-2616-7364-1771,BR-0196,27898.1,USD,active,4.8807,2019-03-24,2019-05-04
ACC-604193,502015,savings,4830-2787-7232-6442,BR-0032,147702.39,USD,active,2.142,2023-12-26,2025-10-31
ACC-604194,502226,money_market,9539-9925-0145-4324,BR-0125,390404.03,USD,active,1.7602,2024-12-12,2025-11-11
ACC-604195,501450,checking,2461-4835-5377-1220,BR-0034,24294.91,USD,active,0.4607,2022-01-02,2023-06-08
ACC-604196,502851,savings,0938-7700-6342-0650,BR-0016,140541.04,USD,active,2.2203,2025-04-18,2025-05-26
ACC-604197,502460,money_market,5652-4792-9066-3893,BR-0152,80476.02,USD,closed,5.3101,2024-05-03,2025-09-20
ACC-604198,502211,savings,2149-4795-7441-4252,BR-0084,134778.78,USD,active,2.9934,2021-08-22,2022-10-26
ACC-604199,501266,checking,2069-1069-2197-3132,BR-0171,40457.83,USD,closed,0.1639,2025-12-21,2025-12-28
ACC-604200,501943,checking,5895-2876-2440-9758,BR-0104,1033.01,USD,active,0.3157,2022-02-03,2023-06-03
ACC-604201,500609,money_market,9697-4598-0295-0648,BR-0170,453563.64,USD,dormant,1.5722,2021-06-16,2021-10-22
ACC-604202,502869,cd,5259-3535-2724-5551,BR-0086,8036.96,USD,active,4.7607,2021-02-13,2021-02-14
ACC-604203,501850,cd,4803-3535-0404-6725,BR-0190,89140.68,USD,dormant,5.6583,2025-10-07,2025-10-22
ACC-604204,501691,savings,1929-6247-0571-0692,BR-0038,86131.98,USD,active,1.6333,2025-11-28,2025-12-28
ACC-604205,501466,checking,9200-7941-8511-9184,BR-0106,17321.77,USD,active,0.2822,2023-07-10,2024-05-17
ACC-604206,502840,checking,6291-2424-3304-9477,BR-0043,38691.39,USD,active,0.1562,2019-10-08,2021-01-16
ACC-604207,502372,checking,5437-5105-2002-2939,BR-0057,16900.13,USD,active,0.3886,2022-04-28,2022-06-29
ACC-604208,502142,checking,0560-8039-1267-1421,BR-0061,29346.68,USD,active,0.0775,2021-09-16,2023-03-15
ACC-604209,500762,money_market,9271-0002-0261-6418,BR-0104,217945.15,USD,active,4.8096,2019-11-19,2020-05-26
ACC-604210,502537,money_market,1467-1383-7974-4258,BR-0162,282582.14,USD,active,2.3836,2022-08-26,2022-10-21
ACC-604211,501946,savings,7112-5113-4507-1007,BR-0143,52784.48,USD,dormant,4.1719,2019-01-11,2019-05-29
ACC-604212,502544,savings,5450-7854-4475-3958,BR-0156,16795.14,USD,active,4.5929,2020-06-06,2020-09-14
ACC-604213,501226,checking,8596-7937-8251-6315,BR-0002,39284.22,USD,dormant,0.4523,2021-05-19,2021-07-05
ACC-604214,501574,savings,8321-5496-6425-9456,BR-0163,104023.63,USD,active,3.6279,2021-08-18,2023-01-20
ACC-604215,500441,checking,4208-9277-6742-2700,BR-0119,17255.87,USD,active,0.1615,2024-11-02,2025-07-28
ACC-604216,500705,cd,4910-8318-6997-8313,BR-0070,28808.51,USD,frozen,5.652,2020-02-29,2020-10-21
ACC-604217,501745,money_market,1628-8160-5536-2821,BR-0147,254529.51,USD,active,3.0288,2021-11-21,2022-11-27
ACC-604218,502942,checking,8019-5787-6646-5179,BR-0075,40796.35,USD,active,0.2525,2019-12-30,2021-02-17
ACC-604219,502006,cd,3263-0804-2169-6574,BR-0127,156761.6,USD,active,3.2252,2025-01-25,2025-08-03
ACC-604220,502922,checking,1687-4562-1327-6130,BR-0022,14916.22,USD,active,0.1965,2022-04-07,2023-02-03
ACC-604221,501619,checking,7105-0139-4318-8068,BR-0002,25375.87,USD,active,0.2211,2023-05-22,2025-02-21
